日期,代码,得分,MACD得分,KDJ得分,BB得分,量价得分,追涨得分,趋势得分,RS得分,评级,仓位,板块类型,建议持有,收盘价,MA20偏离,未来10日收益,是否盈利
2024-10-18,002091,-1,-3,0,1,0,0,1,0,中性,0%,rotating,2~4周,6.26,0.0115,0.0192,True
2024-11-01,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.38,-0.0065,0.069,True
2024-11-15,002091,3,1,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,6.82,0.0411,0.022,True
2024-11-29,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.97,0.0109,-0.0086,False
2024-12-13,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.91,-0.019,-0.0217,False
2024-12-27,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.76,-0.0141,-0.0828,False
2025-01-13,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.2,-0.0518,0.0403,True
2025-01-27,002091,1,1,0,0,0,0,0,0,中性,0%,weak,1~2周,6.45,0.0085,0.0512,True
2025-02-18,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.78,0.0443,0.028,True
2025-03-04,002091,1,-1,0,0,0,0,2,0,中性,0%,rotating,2~4周,6.97,0.0357,0.01,True
2025-03-18,002091,-4,-6,0,0,1,0,1,0,中性,0%,main,1~2月,7.04,0.0087,-0.017,False
2025-04-01,002091,-1,0,0,0,0,0,-1,0,中性,0%,rotating,2~4周,6.92,-0.0115,-0.1257,False
2025-04-16,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.05,-0.0804,0.0562,True
2025-04-30,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.39,0.0276,0.0501,True
2025-05-19,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.71,0.0456,-0.0149,False
2025-06-03,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.61,-0.0042,0.0272,True
2025-06-17,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.79,0.0165,-0.0044,False
2025-07-01,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.76,0.0014,0.0074,True
2025-07-15,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.81,0.0008,0.0279,True
2025-07-29,002091,2,1,0,0,0,0,1,0,观望/试仓,20%,rotating,2~4周,7.0,0.0132,-0.0071,False
2025-08-12,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.95,-0.0006,0.1583,True
2025-08-26,002091,1,2,-1,1,0,-2,3,0,中性,0%,main,1~2月,8.05,0.1372,0.0708,True
2025-09-09,002091,0,0,-2,1,0,0,3,0,中性,0%,rotating,2~4周,8.62,0.1423,-0.0557,False
2025-09-23,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.14,0.0039,0.0197,True
2025-10-15,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.3,-0.0131,-0.0181,False
2025-10-29,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.15,-0.0136,0.1865,True
2025-11-12,002091,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.67,0.1214,-0.0993,False
2025-11-26,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.71,-0.0562,-0.0195,False
2025-12-10,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.54,-0.0525,0.034,True
2025-12-24,002091,1,1,0,0,0,0,0,0,中性,0%,weak,1~2周,8.83,0.0222,-0.0091,False
2026-01-09,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.75,0.0098,0.0469,True
2026-01-23,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.16,0.0326,-0.0764,False
2026-02-06,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.46,-0.0352,0.0473,True
2026-03-02,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.86,0.0278,0.0293,True
2026-03-16,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.12,0.0423,-0.0088,False
2026-03-30,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.04,0.0214,0.0066,True
2026-04-14,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.1,0.0292,0.0231,True
2026-04-28,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.31,0.0315,-0.0666,False
2026-05-15,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.69,-0.0438,-0.0069,False
2026-05-29,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.63,-0.021,-0.1286,False
2026-06-12,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.52,-0.0971,-0.0559,False
2026-06-29,002091,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.1,-0.0852,0.0155,True
2023-09-28,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.76,-0.0166,-0.1036,False
2023-10-20,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.06,-0.0833,0.137,True
2023-11-03,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.89,0.05,0.0305,True
2023-11-17,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.1,0.0404,0.0408,True
2023-12-01,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.39,0.0324,0.134,True
2023-12-15,002100,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.38,0.071,0.0107,True
2023-12-29,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.47,0.0209,-0.0248,False
2024-01-15,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.26,-0.0047,-0.0969,False
2024-01-29,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.46,-0.0625,-0.0724,False
2024-02-20,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.92,-0.0372,0.0173,True
2024-03-05,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.04,0.0223,0.0298,True
2024-03-19,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.25,0.0311,-0.0166,False
2024-04-02,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.13,-0.0052,-0.136,False
2024-04-18,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.16,-0.1166,0.1964,True
2024-05-07,002100,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.37,0.1115,0.1194,True
2024-05-21,002100,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.25,0.1471,-0.0339,False
2024-06-04,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.97,0.0068,-0.1543,False
2024-06-19,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.74,-0.1271,0.0163,True
2024-07-03,002100,1,0,0,0,1,0,0,0,中性,0%,weak,1~2周,6.85,-0.0293,0.0015,True
2024-07-17,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.86,0.0268,-0.0379,False
2024-07-31,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.6,0.0081,-0.0273,False
2024-08-14,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.42,-0.0143,-0.0514,False
2024-08-28,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.09,-0.0359,-0.0608,False
2024-09-11,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.72,-0.054,0.1049,True
2024-09-27,002100,0,1,-1,0,0,0,1,0,中性,0%,rotating,2~4周,6.32,0.0793,-0.0206,False
2024-10-18,002100,0,0,0,0,0,0,0,0,中性,0%,rotating,2~4周,6.19,0.0241,0.0355,True
2024-11-01,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.41,0.0037,-0.0156,False
2024-11-15,002100,-6,-6,0,0,0,0,0,0,中性,0%,rotating,2~4周,6.31,-0.0289,0.0158,True
2024-11-29,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.41,-0.0096,0.0374,True
2024-12-13,002100,4,1,0,0,0,0,3,0,观望/试仓,20%,rotating,2~4周,6.65,0.0304,-0.0211,False
2024-12-27,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.51,0.0048,-0.1091,False
2025-01-13,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.8,-0.0665,0.0345,True
2025-01-27,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.0,0.0028,-0.0267,False
2025-02-18,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.84,-0.0158,0.0034,True
2025-03-04,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.86,-0.0039,0.029,True
2025-03-18,002100,6,2,0,1,0,0,3,0,强力买入,50%,rotating,2~4周,6.03,0.0236,-0.01,False
2025-04-01,002100,-5,-6,-1,1,0,0,1,0,中性,0%,rotating,2~4周,5.97,0.0021,0.0251,True
2025-04-16,002100,1,0,0,0,0,0,1,0,中性,0%,rotating,2~4周,6.12,0.0038,-0.0114,False
2025-04-30,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.05,-0.0125,0.0017,True
2025-05-19,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.06,0.0004,0.0231,True
2025-06-03,002100,4,2,0,1,0,0,1,0,观望/试仓,20%,rotating,2~4周,6.2,0.0221,-0.0032,False
2025-06-17,002100,2,0,0,1,0,0,1,0,观望/试仓,20%,rotating,2~4周,6.18,0.0078,-0.0113,False
2025-07-01,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.11,-0.0073,0.0164,True
2025-07-15,002100,3,1,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,6.21,0.0074,0.0338,True
2025-07-29,002100,0,0,-1,0,0,0,1,0,中性,0%,rotating,2~4周,6.42,0.0138,0.0093,True
2025-08-12,002100,0,0,-1,0,0,0,1,0,中性,0%,rotating,2~4周,6.48,0.0091,0.0633,True
2025-08-26,002100,4,3,-2,1,0,0,3,0,观望/试仓,30%,main,1~2月,6.89,0.0692,-0.0305,False
2025-09-09,002100,3,2,0,0,0,0,1,0,观望/试仓,20%,rotating,2~4周,6.68,0.0203,0.1123,True
2025-09-23,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.43,0.0505,0.0229,True
2025-10-15,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.6,0.0135,0.0158,True
2025-10-29,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.72,0.0232,-0.0246,False
2025-11-12,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.53,0.0011,-0.0624,False
2025-11-26,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.06,-0.0442,-0.0297,False
2025-12-10,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.85,-0.0427,0.0263,True
2025-12-24,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.03,-0.0007,0.0284,True
2026-01-09,002100,-1,-2,0,0,0,0,1,0,中性,0%,rotating,2~4周,7.23,0.0057,-0.0373,False
2026-01-23,002100,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,6.96,-0.0263,0.0029,True
2026-02-06,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.98,-0.0098,0.0129,True
2026-03-02,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.07,0.007,0.0976,True
2026-03-16,002100,2,1,-1,0,0,0,3,0,观望/试仓,30%,main,1~2月,7.76,0.0804,-0.0606,False
2026-03-30,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.29,-0.0072,0.1015,True
2026-04-14,002100,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.03,0.0802,-0.0498,False
2026-04-28,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.63,-0.0072,-0.0459,False
2026-05-15,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.28,-0.0582,-0.1044,False
2026-05-29,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.52,-0.103,-0.0307,False
2026-06-12,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.32,-0.0416,-0.0142,False
2026-06-29,002100,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.23,0.0068,0.061,True
2023-09-28,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.0,-0.0186,-0.035,False
2023-10-20,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.65,-0.0236,0.0788,True
2023-11-03,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.41,0.0416,0.0442,True
2023-11-17,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.87,0.0302,0.012,True
2023-12-01,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,11.0,0.0152,-0.0036,False
2023-12-15,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.96,0.0004,-0.0602,False
2023-12-29,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.3,-0.0335,-0.0126,False
2024-01-15,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.17,0.0013,0.0,False
2024-01-29,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.17,0.0193,-0.0265,False
2024-02-20,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.9,0.0069,-0.0152,False
2024-03-05,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.75,-0.0063,-0.0092,False
2024-03-19,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.66,-0.0125,-0.0549,False
2024-04-02,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.13,-0.0347,-0.0088,False
2024-04-18,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.05,-0.0073,0.0387,True
2024-05-07,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.4,0.0305,0.0096,True
2024-05-21,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.49,0.0301,-0.0632,False
2024-06-04,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.89,-0.0296,-0.0337,False
2024-06-19,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.59,-0.0334,-0.0384,False
2024-07-03,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.26,-0.0255,-0.0133,False
2024-07-17,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.15,-0.0118,0.0147,True
2024-07-31,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.27,0.0146,0.0012,True
2024-08-14,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.28,0.0164,0.0362,True
2024-08-28,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.58,0.0337,-0.0606,False
2024-09-11,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.06,-0.0347,0.1141,True
2024-09-27,002221,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.98,0.0763,-0.0312,False
2024-10-18,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.7,0.0058,0.0023,True
2024-11-01,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.72,-0.026,0.0688,True
2024-11-15,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.32,0.0129,0.0837,True
2024-11-29,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.1,0.0476,-0.0673,False
2024-12-13,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.42,-0.0468,0.0669,True
2024-12-27,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.05,0.0312,-0.0697,False
2025-01-13,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.35,-0.0179,0.0492,True
2025-01-27,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.81,0.0041,-0.0133,False
2025-02-18,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.68,-0.0159,0.0754,True
2025-03-04,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,10.41,0.0414,-0.0548,False
2025-03-18,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.84,-0.0311,0.0041,True
2025-04-01,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.88,0.0004,-0.1872,False
2025-04-16,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.03,-0.1277,0.0187,True
2025-04-30,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.18,-0.0318,-0.0049,False
2025-05-19,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.14,-0.0171,-0.0037,False
2025-06-03,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.11,-0.0014,0.1282,True
2025-06-17,002221,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.15,0.0944,0.0514,True
2025-07-01,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.62,0.0506,-0.001,False
2025-07-15,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.61,0.0013,0.0271,True
2025-07-29,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.87,0.0184,-0.0405,False
2025-08-12,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.47,-0.0498,-0.0602,False
2025-08-26,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.9,-0.0741,-0.0247,False
2025-09-09,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.68,-0.0261,-0.0092,False
2025-09-23,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.6,-0.0055,-0.0407,False
2025-10-15,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.25,-0.0373,-0.0036,False
2025-10-29,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.22,-0.0228,0.0268,True
2025-11-12,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.44,0.02,-0.0604,False
2025-11-26,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.93,-0.0405,-0.0227,False
2025-12-10,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.75,-0.0371,0.0206,True
2025-12-24,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.91,0.0038,0.0518,True
2026-01-09,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.32,0.0373,0.0361,True
2026-01-23,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.62,0.0464,-0.0499,False
2026-02-06,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.19,-0.0233,0.1392,True
2026-03-02,002221,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.33,0.1023,0.0011,True
2026-03-16,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,9.34,0.0579,-0.0407,False
2026-03-30,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.96,-0.0143,-0.106,False
2026-04-14,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.01,-0.0686,-0.0087,False
2026-04-28,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,7.94,-0.0204,0.0101,True
2026-05-15,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,8.02,0.0063,-0.2095,False
2026-05-29,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.34,-0.1632,-0.0347,False
2026-06-12,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,6.12,-0.1001,-0.1454,False
2026-06-29,002221,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,5.23,-0.1392,0.0038,True
2023-09-28,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.43,-0.0193,-0.1066,False
2023-10-20,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.72,-0.093,0.0748,True
2023-11-03,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.42,0.0207,-0.0168,False
2023-11-17,002262,-1,-1,0,0,0,0,0,0,中性,0%,weak,1~2周,24.01,-0.0163,0.0154,True
2023-12-01,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.38,-0.0079,0.0332,True
2023-12-15,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.19,0.0108,0.0337,True
2023-12-29,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,26.04,0.0205,0.0146,True
2024-01-15,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,26.42,0.0138,-0.092,False
2024-01-29,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.99,-0.0644,-0.0154,False
2024-02-20,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.62,-0.0041,-0.0402,False
2024-03-05,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.67,-0.0098,-0.0798,False
2024-03-19,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.86,-0.0669,-0.0192,False
2024-04-02,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.46,-0.038,0.0792,True
2024-04-18,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.08,0.0356,0.0947,True
2024-05-07,002262,-1,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.17,0.0761,-0.0323,False
2024-05-21,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.39,-0.0025,0.0021,True
2024-06-04,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.44,0.0112,-0.0064,False
2024-06-19,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,23.29,0.0184,-0.0215,False
2024-07-03,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.79,-0.008,-0.0373,False
2024-07-17,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.94,-0.0277,0.1372,True
2024-07-31,002262,-2,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.95,0.1044,0.0228,True
2024-08-14,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.52,0.0512,-0.0227,False
2024-08-28,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.94,-0.0157,0.0048,True
2024-09-11,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.06,0.0003,-0.0327,False
2024-09-27,002262,-1,-1,0,0,0,0,0,0,中性,0%,main,1~2月,24.24,-0.0044,0.0809,True
2024-10-18,002262,0,0,0,0,0,0,0,0,中性,0%,rotating,2~4周,26.2,0.0457,-0.0156,False
2024-11-01,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.79,-0.0187,0.0004,True
2024-11-15,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.8,-0.0045,0.0182,True
2024-11-29,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,26.27,0.0243,-0.062,False
2024-12-13,002262,-2,0,0,0,0,0,-2,0,中性,0%,rotating,2~4周,24.64,-0.0317,-0.026,False
2024-12-27,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.0,-0.0273,-0.1042,False
2025-01-13,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.5,-0.0765,0.033,True
2025-01-27,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.21,-0.0011,-0.0783,False
2025-02-18,002262,-3,0,0,-1,0,0,-2,0,中性,0%,main,1~2月,20.47,-0.0577,0.0073,True
2025-03-04,002262,3,3,0,0,0,0,0,0,观望/试仓,20%,rotating,2~4周,20.62,-0.0146,0.0567,True
2025-03-18,002262,2,0,0,0,0,0,2,0,观望/试仓,20%,main_fading,2~4周,21.79,0.0429,0.0069,True
2025-04-01,002262,2,-1,0,1,0,0,2,0,观望/试仓,30%,main,1~2月,21.94,0.0165,-0.0246,False
2025-04-16,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.4,-0.0044,0.0079,True
2025-04-30,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,21.57,0.0038,-0.0167,False
2025-05-19,002262,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,21.21,-0.0182,0.0934,True
2025-06-03,002262,5,2,0,1,0,0,3,0,观望/试仓,30%,main,1~2月,23.19,0.0636,-0.1138,False
2025-06-17,002262,-3,-1,0,0,0,0,-2,0,中性,0%,rotating,2~4周,20.55,-0.0659,0.0,False
2025-07-01,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.55,-0.0334,0.0311,True
2025-07-15,002262,6,2,0,1,0,0,3,0,强力买入,60%,main,1~2月,21.19,0.0202,0.0632,True
2025-07-29,002262,4,1,0,0,0,0,3,0,观望/试仓,30%,main,1~2月,22.53,0.0447,0.0284,True
2025-08-12,002262,0,-1,-1,0,0,0,2,0,中性,0%,rotating,2~4周,23.17,0.0308,0.0548,True
2025-08-26,002262,3,1,0,0,0,0,2,0,观望/试仓,20%,rotating,2~4周,24.44,0.0451,0.0782,True
2025-09-09,002262,4,1,0,1,0,0,3,0,观望/试仓,30%,main,1~2月,26.35,0.0783,0.0197,True
2025-09-23,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,26.87,0.0366,-0.048,False
2025-10-15,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,25.58,-0.0524,-0.0532,False
2025-10-29,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.22,-0.068,0.0157,True
2025-11-12,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.6,-0.0005,-0.0191,False
2025-11-26,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.13,0.0048,-0.0008,False
2025-12-10,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.11,0.0054,0.0245,True
2025-12-24,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,24.7,0.0152,-0.0198,False
2026-01-09,002262,-2,-1,0,0,0,0,-1,0,中性,0%,rotating,2~4周,24.21,-0.0052,-0.0136,False
2026-01-23,002262,-2,-1,0,0,0,0,-1,0,中性,0%,rotating,2~4周,23.88,-0.0075,-0.0385,False
2026-02-06,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.96,-0.0244,-0.0004,False
2026-03-02,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.95,-0.0102,-0.0275,False
2026-03-16,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.32,-0.0228,-0.0054,False
2026-03-30,002262,-1,0,0,0,0,0,-1,0,中性,0%,rotating,2~4周,22.2,0.0075,-0.0113,False
2026-04-14,002262,0,0,0,0,0,0,0,0,中性,0%,rotating,2~4周,21.95,0.0007,0.0041,True
2026-04-28,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,22.04,0.0081,-0.0608,False
2026-05-15,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.7,-0.0366,-0.0198,False
2026-05-29,002262,0,0,0,0,0,0,0,0,中性,0%,weak,1~2周,20.29,-0.0249,-0.0419,False
